state,year,keyword,raw_svi,scaled_svi
US-CO,2023,Common Core,10.416666666666666,3.333333333333333
US-CO,2024,Common Core,8.833333333333334,2.826666666666667
US-CT,2010,Common Core,2.4166666666666665,1.6674999999999998
US-CT,2011,Common Core,9.916666666666666,6.842499999999999
US-CT,2012,Common Core,30.333333333333332,20.929999999999996
US-CT,2013,Common Core,56.5,38.985
US-CT,2014,Common Core,63.25,43.6425
US-CT,2015,Common Core,51.333333333333336,35.42
US-CT,2016,Common Core,32.333333333333336,22.31
US-CT,2017,Common Core,25.833333333333332,17.825
US-CT,2018,Common Core,21.916666666666668,15.1225
US-CT,2019,Common Core,19.25,13.282499999999999
US-CT,2020,Common Core,13.0,8.969999999999999
US-CT,2021,Common Core,5.083333333333333,3.5074999999999994
US-CT,2022,Common Core,9.166666666666666,6.324999999999999
US-CT,2023,Common Core,8.5,5.864999999999999
US-CT,2024,Common Core,7.583333333333333,5.232499999999999
US-DE,2010,Common Core,6.833333333333333,4.031666666666666
US-DE,2011,Common Core,6.0,3.54
US-DE,2012,Common Core,28.916666666666668,17.060833333333335
US-DE,2013,Common Core,56.583333333333336,33.384166666666665
US-DE,2014,Common Core,66.5,39.235
US-DE,2015,Common Core,54.416666666666664,32.10583333333333
US-DE,2016,Common Core,34.916666666666664,20.60083333333333
US-DE,2017,Common Core,29.0,17.11
US-DE,2018,Common Core,24.916666666666668,14.700833333333334
US-DE,2019,Common Core,20.583333333333332,12.144166666666665
US-DE,2020,Common Core,14.666666666666666,8.653333333333332
US-DE,2021,Common Core,6.75,3.9825
US-DE,2022,Common Core,10.666666666666666,6.293333333333333
US-DE,2023,Common Core,8.75,5.1625
US-DE,2024,Common Core,9.5,5.6049999999999995
US-FL,2010,Common Core,1.3333333333333333,0.3866666666666666
US-FL,2011,Common Core,5.833333333333333,1.6916666666666664
US-FL,2012,Common Core,27.666666666666668,8.023333333333333
US-FL,2013,Common Core,61.083333333333336,17.714166666666667
US-FL,2014,Common Core,64.66666666666667,18.753333333333334
US-FL,2015,Common Core,47.416666666666664,13.750833333333333
US-FL,2016,Common Core,32.25,9.3525
US-FL,2017,Common Core,19.416666666666668,5.630833333333333
US-FL,2018,Common Core,16.583333333333332,4.809166666666666
US-FL,2019,Common Core,18.25,5.2924999999999995
US-FL,2020,Common Core,10.916666666666666,3.165833333333333
US-FL,2021,Common Core,6.5,1.8849999999999998
US-FL,2022,Common Core,6.166666666666667,1.7883333333333333
US-FL,2023,Common Core,4.583333333333333,1.3291666666666664
US-FL,2024,Common Core,4.25,1.2325
US-GA,2010,Common Core,1.6666666666666667,0.6833333333333333
US-GA,2011,Common Core,7.083333333333333,2.9041666666666663
US-GA,2012,Common Core,43.333333333333336,17.766666666666666
US-GA,2013,Common Core,55.666666666666664,22.82333333333333
US-GA,2014,Common Core,63.0,25.83
US-GA,2015,Common Core,48.583333333333336,19.919166666666666
US-GA,2016,Common Core,34.25,14.042499999999999
US-GA,2017,Common Core,23.333333333333332,9.566666666666666
US-GA,2018,Common Core,19.333333333333332,7.926666666666666
US-GA,2019,Common Core,17.333333333333332,7.106666666666666
US-GA,2020,Common Core,10.916666666666666,4.475833333333333
US-GA,2021,Common Core,5.833333333333333,2.3916666666666666
US-GA,2022,Common Core,7.083333333333333,2.9041666666666663
US-GA,2023,Common Core,7.083333333333333,2.9041666666666663
US-GA,2024,Common Core,6.083333333333333,2.494166666666666
US-HI,2010,Common Core,1.3333333333333333,0.9199999999999999
US-HI,2011,Common Core,23.333333333333332,16.099999999999998
US-HI,2012,Common Core,33.666666666666664,23.229999999999997
US-HI,2013,Common Core,60.833333333333336,41.975
US-HI,2014,Common Core,61.166666666666664,42.205
US-HI,2015,Common Core,53.666666666666664,37.029999999999994
US-HI,2016,Common Core,46.916666666666664,32.372499999999995
US-HI,2017,Common Core,37.75,26.0475
US-HI,2018,Common Core,33.75,23.287499999999998
US-HI,2019,Common Core,31.916666666666668,22.0225
US-HI,2020,Common Core,22.666666666666668,15.639999999999999
US-HI,2021,Common Core,5.833333333333333,4.0249999999999995
US-HI,2022,Common Core,17.416666666666668,12.0175
US-HI,2023,Common Core,18.333333333333332,12.649999999999999
US-HI,2024,Common Core,19.666666666666668,13.57
US-ID,2010,Common Core,0.0,0.0
US-ID,2011,Common Core,6.75,4.3875
US-ID,2012,Common Core,24.833333333333332,16.141666666666666
US-ID,2013,Common Core,65.33333333333333,42.46666666666667
US-ID,2014,Common Core,67.08333333333333,43.604166666666664
US-ID,2015,Common Core,50.583333333333336,32.87916666666667
US-ID,2016,Common Core,35.0,22.75
US-ID,2017,Common Core,24.666666666666668,16.033333333333335
US-ID,2018,Common Core,19.666666666666668,12.783333333333335
US-ID,2019,Common Core,16.666666666666668,10.833333333333334
US-ID,2020,Common Core,12.5,8.125
US-ID,2021,Common Core,4.0,2.6
US-ID,2022,Common Core,7.166666666666667,4.658333333333334
US-ID,2023,Common Core,5.666666666666667,3.6833333333333336
US-ID,2024,Common Core,4.0,2.6
US-IL,2010,Common Core,3.0833333333333335,1.8808333333333334
US-IL,2011,Common Core,12.416666666666666,7.574166666666666
US-IL,2012,Common Core,28.333333333333332,17.28333333333333
US-IL,2013,Common Core,54.25,33.0925
US-IL,2014,Common Core,65.41666666666667,39.90416666666667
US-IL,2015,Common Core,52.333333333333336,31.923333333333336
US-IL,2016,Common Core,40.583333333333336,24.755833333333335
US-IL,2017,Common Core,31.333333333333332,19.113333333333333
US-IL,2018,Common Core,27.583333333333332,16.825833333333332
US-IL,2019,Common Core,23.833333333333332,14.538333333333332
US-IL,2020,Common Core,15.25,9.3025
US-IL,2021,Common Core,6.416666666666667,3.9141666666666666
US-IL,2022,Common Core,13.583333333333334,8.285833333333333
US-IL,2023,Common Core,12.416666666666666,7.574166666666666
US-IL,2024,Common Core,10.583333333333334,6.4558333333333335
US-IN,2010,Common Core,0.9166666666666666,0.2475
US-IN,2011,Common Core,15.333333333333334,4.140000000000001
US-IN,2012,Common Core,47.583333333333336,12.847500000000002
US-IN,2013,Common Core,62.5,16.875
US-IN,2014,Common Core,54.333333333333336,14.670000000000002
US-IN,2015,Common Core,42.083333333333336,11.3625
US-IN,2016,Common Core,26.583333333333332,7.1775
US-IN,2017,Common Core,17.583333333333332,4.7475
US-IN,2018,Common Core,15.916666666666666,4.2975
US-IN,2019,Common Core,12.416666666666666,3.3525
US-IN,2020,Common Core,9.0,2.43
US-IN,2021,Common Core,3.8333333333333335,1.0350000000000001
US-IN,2022,Common Core,6.166666666666667,1.6650000000000003
US-IN,2023,Common Core,6.666666666666667,1.8000000000000003
US-IN,2024,Common Core,6.666666666666667,1.8000000000000003
US-IA,2010,Common Core,6.916666666666667,3.3891666666666667
US-IA,2011,Common Core,14.833333333333334,7.2683333333333335
US-IA,2012,Common Core,31.833333333333332,15.598333333333333
US-IA,2013,Common Core,55.75,27.3175
US-IA,2014,Common Core,70.91666666666667,34.74916666666667
US-IA,2015,Common Core,61.583333333333336,30.175833333333333
US-IA,2016,Common Core,47.0,23.03
US-IA,2017,Common Core,33.75,16.5375
US-IA,2018,Common Core,28.916666666666668,14.169166666666667
US-IA,2019,Common Core,25.583333333333332,12.535833333333333
US-IA,2020,Common Core,18.0,8.82
US-IA,2021,Common Core,6.0,2.94
US-IA,2022,Common Core,11.833333333333334,5.798333333333334
US-IA,2023,Common Core,12.0,5.88
US-IA,2024,Common Core,10.25,5.0225
US-KS,2010,Common Core,0.8333333333333334,0.38333333333333336
US-KS,2011,Common Core,19.5,8.97
US-KS,2012,Common Core,57.166666666666664,26.296666666666667
US-KS,2013,Common Core,71.33333333333333,32.81333333333333
US-KS,2014,Common Core,58.25,26.795
US-KS,2015,Common Core,49.416666666666664,22.731666666666666
US-KS,2016,Common Core,40.25,18.515
US-KS,2017,Common Core,25.583333333333332,11.768333333333333
US-KS,2018,Common Core,22.333333333333332,10.273333333333333
US-KS,2019,Common Core,18.083333333333332,8.318333333333333
US-KS,2020,Common Core,13.333333333333334,6.133333333333334
US-KS,2021,Common Core,6.416666666666667,2.951666666666667
US-KS,2022,Common Core,8.416666666666666,3.8716666666666666
US-KS,2023,Common Core,8.083333333333334,3.7183333333333337
US-KS,2024,Common Core,6.75,3.105
US-KY,2010,Common Core,3.6666666666666665,1.8333333333333333
US-KY,2011,Common Core,29.333333333333332,14.666666666666666
US-KY,2012,Common Core,41.25,20.625
US-KY,2013,Common Core,54.416666666666664,27.208333333333332
US-KY,2014,Common Core,60.666666666666664,30.333333333333332
US-KY,2015,Common Core,57.166666666666664,28.583333333333332
US-KY,2016,Common Core,44.083333333333336,22.041666666666668
US-KY,2017,Common Core,33.5,16.75
US-KY,2018,Common Core,29.25,14.625
US-KY,2019,Common Core,24.333333333333332,12.166666666666666
US-KY,2020,Common Core,13.5,6.75
US-KY,2021,Common Core,5.0,2.5
US-KY,2022,Common Core,7.75,3.875
US-KY,2023,Common Core,7.75,3.875
US-KY,2024,Common Core,7.583333333333333,3.7916666666666665
US-LA,2010,Common Core,0.0,0.0
US-LA,2011,Common Core,1.9166666666666667,1.284166666666667
US-LA,2012,Common Core,16.416666666666668,10.999166666666667
US-LA,2013,Common Core,43.583333333333336,29.200833333333335
US-LA,2014,Common Core,41.5,27.805000000000003
US-LA,2015,Common Core,34.25,22.9475
US-LA,2016,Common Core,19.0,12.73
US-LA,2017,Common Core,12.583333333333334,8.430833333333334
US-LA,2018,Common Core,9.833333333333334,6.588333333333334
US-LA,2019,Common Core,8.083333333333334,5.415833333333334
US-LA,2020,Common Core,4.666666666666667,3.126666666666667
US-LA,2021,Common Core,2.8333333333333335,1.8983333333333337
US-LA,2022,Common Core,3.4166666666666665,2.2891666666666666
US-LA,2023,Common Core,2.8333333333333335,1.8983333333333337
US-LA,2024,Common Core,2.5,1.675
US-ME,2010,Common Core,2.8333333333333335,1.926666666666667
US-ME,2011,Common Core,19.0,12.920000000000002
US-ME,2012,Common Core,34.833333333333336,23.68666666666667
US-ME,2013,Common Core,58.25,39.61
US-ME,2014,Common Core,72.25,49.13
US-ME,2015,Common Core,53.833333333333336,36.60666666666667
US-ME,2016,Common Core,40.25,27.37
US-ME,2017,Common Core,32.75,22.270000000000003
US-ME,2018,Common Core,27.25,18.53
US-ME,2019,Common Core,24.166666666666668,16.433333333333334
US-ME,2020,Common Core,14.583333333333334,9.916666666666668
US-ME,2021,Common Core,4.416666666666667,3.003333333333334
US-ME,2022,Common Core,10.5,7.140000000000001
US-ME,2023,Common Core,8.75,5.95
US-ME,2024,Common Core,7.666666666666667,5.213333333333334
US-MD,2010,Common Core,2.1666666666666665,1.1483333333333332
US-MD,2011,Common Core,10.5,5.565
US-MD,2012,Common Core,26.666666666666668,14.133333333333335
US-MD,2013,Common Core,54.083333333333336,28.66416666666667
US-MD,2014,Common Core,69.91666666666667,37.05583333333334
US-MD,2015,Common Core,55.416666666666664,29.370833333333334
US-MD,2016,Common Core,39.833333333333336,21.111666666666668
US-MD,2017,Common Core,29.5,15.635000000000002
US-MD,2018,Common Core,24.75,13.117500000000001
US-MD,2019,Common Core,21.166666666666668,11.218333333333334
US-MD,2020,Common Core,14.333333333333334,7.596666666666668
US-MD,2021,Common Core,5.916666666666667,3.1358333333333337
US-MD,2022,Common Core,9.666666666666666,5.123333333333333
US-MD,2023,Common Core,8.583333333333334,4.549166666666667
US-MD,2024,Common Core,8.083333333333334,4.284166666666668
US-MA,2010,Common Core,5.0,2.15
US-MA,2011,Common Core,14.416666666666666,6.199166666666667
US-MA,2012,Common Core,29.0,12.47
US-MA,2013,Common Core,52.416666666666664,22.539166666666667
US-MA,2014,Common Core,72.33333333333333,31.10333333333333
US-MA,2015,Common Core,63.416666666666664,27.269166666666667
US-MA,2016,Common Core,47.0,20.21
US-MA,2017,Common Core,33.166666666666664,14.261666666666665
US-MA,2018,Common Core,27.083333333333332,11.645833333333332
US-MA,2019,Common Core,23.333333333333332,10.033333333333333
US-MA,2020,Common Core,15.5,6.665
US-MA,2021,Common Core,6.583333333333333,2.830833333333333
US-MA,2022,Common Core,10.0,4.3
US-MA,2023,Common Core,9.0,3.87
US-MA,2024,Common Core,7.583333333333333,3.2608333333333333
US-MI,2010,Common Core,4.75,2.3275
US-MI,2011,Common Core,14.75,7.2275
US-MI,2012,Common Core,34.833333333333336,17.068333333333335
US-MI,2013,Common Core,59.666666666666664,29.236666666666665
US-MI,2014,Common Core,67.83333333333333,33.23833333333333
US-MI,2015,Common Core,56.666666666666664,27.766666666666666
US-MI,2016,Common Core,44.416666666666664,21.764166666666664
US-MI,2017,Common Core,32.25,15.8025
US-MI,2018,Common Core,28.0,13.719999999999999
US-MI,2019,Common Core,23.0,11.27
US-MI,2020,Common Core,15.583333333333334,7.635833333333333
US-MI,2021,Common Core,6.833333333333333,3.348333333333333
US-MI,2022,Common Core,12.583333333333334,6.1658333333333335
US-MI,2023,Common Core,12.083333333333334,5.920833333333333
US-MI,2024,Common Core,10.416666666666666,5.104166666666666
US-MN,2010,Common Core,0.0,0.0
US-MN,2011,Common Core,8.833333333333334,1.59
US-MN,2012,Common Core,17.25,3.105
US-MN,2013,Common Core,40.75,7.335
US-MN,2014,Common Core,68.66666666666667,12.360000000000001
US-MN,2015,Common Core,53.583333333333336,9.645
US-MN,2016,Common Core,39.5,7.109999999999999
US-MN,2017,Common Core,26.5,4.77
US-MN,2018,Common Core,21.666666666666668,3.9
US-MN,2019,Common Core,19.166666666666668,3.45
US-MN,2020,Common Core,12.75,2.295
US-MN,2021,Common Core,6.916666666666667,1.245
US-MN,2022,Common Core,10.333333333333334,1.86
US-MN,2023,Common Core,8.5,1.53
US-MN,2024,Common Core,8.166666666666666,1.4699999999999998
US-MS,2010,Common Core,0.0,0.0
US-MS,2011,Common Core,10.666666666666666,10.666666666666666
US-MS,2012,Common Core,24.083333333333332,24.083333333333332
US-MS,2013,Common Core,35.416666666666664,35.416666666666664
US-MS,2014,Common Core,53.833333333333336,53.833333333333336
US-MS,2015,Common Core,42.833333333333336,42.833333333333336
US-MS,2016,Common Core,26.416666666666668,26.416666666666668
US-MS,2017,Common Core,19.666666666666668,19.666666666666668
US-MS,2018,Common Core,14.75,14.75
US-MS,2019,Common Core,11.833333333333334,11.833333333333334
US-MS,2020,Common Core,7.416666666666667,7.416666666666667
US-MS,2021,Common Core,3.6666666666666665,3.6666666666666665
US-MS,2022,Common Core,5.25,5.25
US-MS,2023,Common Core,4.333333333333333,4.333333333333333
US-MS,2024,Common Core,3.9166666666666665,3.9166666666666665
US-MO,2010,Common Core,1.25,0.48750000000000004
US-MO,2011,Common Core,8.583333333333334,3.3475
US-MO,2012,Common Core,24.25,9.4575
US-MO,2013,Common Core,51.833333333333336,20.215
US-MO,2014,Common Core,62.166666666666664,24.245
US-MO,2015,Common Core,47.833333333333336,18.655
US-MO,2016,Common Core,30.333333333333332,11.83
US-MO,2017,Common Core,17.0,6.63
US-MO,2018,Common Core,12.5,4.875
US-MO,2019,Common Core,10.583333333333334,4.1275
US-MO,2020,Common Core,7.583333333333333,2.9575
US-MO,2021,Common Core,3.9166666666666665,1.5275
US-MO,2022,Common Core,5.0,1.9500000000000002
US-MO,2023,Common Core,4.833333333333333,1.885
US-MO,2024,Common Core,4.25,1.6575
US-MT,2010,Common Core,0.0,0.0
US-MT,2011,Common Core,5.333333333333333,3.0399999999999996
US-MT,2012,Common Core,33.416666666666664,19.047499999999996
US-MT,2013,Common Core,58.083333333333336,33.1075
US-MT,2014,Common Core,64.5,36.76499999999999
US-MT,2015,Common Core,44.0,25.08
US-MT,2016,Common Core,29.75,16.9575
US-MT,2017,Common Core,19.916666666666668,11.3525
US-MT,2018,Common Core,16.75,9.5475
US-MT,2019,Common Core,14.583333333333334,8.3125
US-MT,2020,Common Core,12.5,7.124999999999999
US-MT,2021,Common Core,1.0833333333333333,0.6174999999999999
US-MT,2022,Common Core,6.583333333333333,3.7524999999999995
US-MT,2023,Common Core,5.166666666666667,2.945
US-MT,2024,Common Core,5.0,2.8499999999999996
US-NE,2010,Common Core,0.0,0.0
US-NE,2011,Common Core,2.5833333333333335,0.5166666666666667
US-NE,2012,Common Core,13.916666666666666,2.783333333333333
US-NE,2013,Common Core,42.75,8.55
US-NE,2014,Common Core,59.083333333333336,11.816666666666668
US-NE,2015,Common Core,45.083333333333336,9.016666666666667
